 4.34010264e+05  4.34010264e+05  0.00000000e+00  4.34010264e+05  7.99702564e-01 -2.18130316e-02  4.34010264e+05  7.99553930e-01 -1.63536912e-02  4.34010264e+05 -4.00892141e-03 -3.27073824e-04 
 4.46683592e+05  4.46683592e+05  0.00000000e+00  4.46683592e+05  7.99684941e-01 -2.24498187e-02  4.46683592e+05  7.99527505e-01 -1.68307331e-02  4.46683592e+05 -4.00944989e-03 -3.36614662e-04 
 4.59726989e+05  4.59726989e+05  0.00000000e+00  4.59726989e+05  7.99666274e-01 -2.31051855e-02  4.59726989e+05  7.99499516e-01 -1.73216603e-02  4.59726989e+05 -4.01000968e-03 -3.46433205e-04 
 4.73151259e+05  4.73151259e+05  0.00000000e+00  4.73151259e+05  7.99646501e-01 -2.37796732e-02  4.73151259e+05  7.99469869e-01 -1.78268742e-02  4.73151259e+05 -4.01060262e-03 -3.56537483e-04 
 4.86967525e+05  4.86967525e+05  0.00000000e+00  4.86967525e+05  7.99625557e-01 -2.44738385e-02  4.86967525e+05  7.99438467e-01 -1.83467876e-02  4.86967525e+05 -4.01123066e-03 -3.66935752e-04 
 5.01187234e+05  5.01187234e+05  0.00000000e+00  5.01187234e+05  7.99603372e-01 -2.51882546e-02  5.01187234e+05  7.99405205e-01 -1.88818250e-02  5.01187234e+05 -4.01189590e-03 -3.77636500e-04 
 5.15822165e+05  5.15822165e+05  0.00000000e+00  5.15822165e+05  7.99579872e-01 -2.59235110e-02  5.15822165e+05  7.99369973e-01 -1.94324228e-02  5.15822165e+05 -4.01260053e-03 -3.88648456e-04 
 5.30884444e+05  5.30884444e+05  0.00000000e+00  5.30884444e+05  7.99554980e-01 -2.66802144e-02  5.30884444e+05  7.99332656e-01 -1.99990297e-02  5.30884444e+05 -4.01334688e-03 -3.99980594e-04 
 5.46386550e+05  5.46386550e+05  0.00000000e+00  5.46386550e+05  7.99528614e-01 -2.74589890e-02  5.46386550e+05  7.99293129e-01 -2.05821070e-02  5.46386550e+05 -4.01413743e-03 -4.11642139e-04 
 5.62341325e+05  5.62341325e+05  0.00000000e+00  5.62341325e+05  7.99500685e-01 -2.82604770e-02  5.62341325e+05  7.99251261e-01 -2.11821288e-02  5.62341325e+05 -4.01497477e-03 -4.23642576e-04 
 5.78761988e+05  5.78761988e+05  0.00000000e+00  5.78761988e+05  7.99471102e-01 -2.90853392e-02  5.78761988e+05  7.99206915e-01 -2.17995827e-02  5.78761988e+05 -4.01586169e-03 -4.35991654e-04 
 5.95662144e+05  5.95662144e+05  0.00000000e+00  5.95662144e+05  7.99439767e-01 -2.99342555e-02  5.95662144e+05  7.99159944e-01 -2.24349696e-02  5.95662144e+05 -4.01680112e-03 -4.48699392e-04 
 6.13055792e+05  6.13055792e+05  0.00000000e+00  6.13055792e+05  7.99406575e-01 -3.08079253e-02  6.13055792e+05  7.99110192e-01 -2.30888044e-02  6.13055792e+05 -4.01779615e-03 -4.61776089e-04 
 6.30957344e+05  6.30957344e+05  0.00000000e+00  6.30957344e+05  7.99371417e-01 -3.17070683e-02  6.30957344e+05  7.99057495e-01 -2.37616164e-02  6.30957344e+05 -4.01885009e-03 -4.75232327e-04 
 6.49381632e+05  6.49381632e+05  0.00000000e+00  6.49381632e+05  7.99334176e-01 -3.26324249e-02  6.49381632e+05  7.99001680e-01 -2.44539492e-02  6.49381632e+05 -4.01996641e-03 -4.89078984e-04 
