 3.98107171e+02  3.98107171e+02  0.00000000e+00  3.98107171e+02  9.99999937e-01 -2.50138097e-04  3.98107171e+02 -6.25690715e-11 -2.50138097e-07 
 4.21696503e+02  4.21696503e+02  0.00000000e+00  4.21696503e+02  9.99999930e-01 -2.64959709e-04  4.21696503e+02 -7.02036521e-11 -2.64959709e-07 
 4.46683592e+02  4.46683592e+02  0.00000000e+00  4.46683592e+02  9.99999921e-01 -2.80659556e-04  4.46683592e+02 -7.87697928e-11 -2.80659556e-07 
 4.73151259e+02  4.73151259e+02  0.00000000e+00  4.73151259e+02  9.99999912e-01 -2.97289678e-04  4.73151259e+02 -8.83811602e-11 -2.97289678e-07 
 5.01187234e+02  5.01187234e+02  0.00000000e+00  5.01187234e+02  9.99999901e-01 -3.14905195e-04  5.01187234e+02 -9.91652919e-11 -3.14905195e-07 
 5.30884444e+02  5.30884444e+02  0.00000000e+00  5.30884444e+02  9.99999889e-01 -3.33564497e-04  5.30884444e+02 -1.11265286e-10 -3.33564497e-07 
 5.62341325e+02  5.62341325e+02  0.00000000e+00  5.62341325e+02  9.99999875e-01 -3.53329431e-04  5.62341325e+02 -1.24841703e-10 -3.53329431e-07 
 5.95662144e+02  5.95662144e+02  0.00000000e+00  5.95662144e+02  9.99999860e-01 -3.74265510e-04  5.95662144e+02 -1.40074692e-10 -3.74265510e-07 
 6.30957344e+02  6.30957344e+02  0.00000000e+00  6.30957344e+02  9.99999843e-01 -3.96442129e-04  6.30957344e+02 -1.57166387e-10 -3.96442129e-07 
 6.68343918e+02  6.68343918e+02  0.00000000e+00  6.68343918e+02  9.99999824e-01 -4.19932794e-04  6.68343918e+02 -1.76343583e-10 -4.19932794e-07 
 7.07945784e+02  7.07945784e+02  0.00000000e+00  7.07945784e+02  9.99999802e-01 -4.44815367e-04  7.07945784e+02 -1.97860750e-10 -4.44815367e-07 
 7.49894209e+02  7.49894209e+02  0.00000000e+00  7.49894209e+02  9.99999778e-01 -4.71172323e-04  7.49894209e+02 -2.22003407e-10 -4.71172323e-07 
 7.94328235e+02  7.94328235e+02  0.00000000e+00  7.94328235e+02  9.99999751e-01 -4.99091025e-04  7.94328235e+02 -2.49091913e-10 -4.99091025e-07 
 8.41395142e+02  8.41395142e+02  0.00000000e+00  8.41395142e+02  9.99999721e-01 -5.28664011e-04  8.41395142e+02 -2.79485715e-10 -5.28664011e-07 
