 4.46683592e+02  4.46683592e+02  0.00000000e+00  4.46683592e+02  9.07441016e-01  2.31108905e-06  4.46683592e+02 -9.07441016e-05 -2.31108905e-10  4.46683592e+02  9.99092559e-01 -2.31108905e-09  4.46683592e+02  9.08348457e-01  2.31340013e-06 
 4.73151259e+02  4.73151259e+02  0.00000000e+00  4.73151259e+02  9.07441016e-01  2.44802968e-06  4.73151259e+02 -9.07441016e-05 -2.44802968e-10  4.73151259e+02  9.99092559e-01 -2.44802968e-09  4.73151259e+02  9.08348457e-01  2.45047771e-06 
 5.01187234e+02  5.01187234e+02  0.00000000e+00  5.01187234e+02  9.07441016e-01  2.59308456e-06  5.01187234e+02 -9.07441016e-05 -2.59308456e-10  5.01187234e+02  9.99092559e-01 -2.59308456e-09  5.01187234e+02  9.08348457e-01  2.59567764e-06 
 5.30884444e+02  5.30884444e+02  0.00000000e+00  5.30884444e+02  9.07441016e-01  2.74673448e-06  5.30884444e+02 -9.07441016e-05 -2.74673448e-10  5.30884444e+02  9.99092559e-01 -2.74673448e-09  5.30884444e+02  9.08348457e-01  2.74948121e-06 
 5.62341325e+02  5.62341325e+02  0.00000000e+00  5.62341325e+02  9.07441016e-01  2.90948873e-06  5.62341325e+02 -9.07441016e-05 -2.90948873e-10  5.62341325e+02  9.99092559e-01 -2.90948873e-09  5.62341325e+02  9.08348457e-01  2.91239822e-06 
 5.95662144e+02  5.95662144e+02  0.00000000e+00  5.95662144e+02  9.07441016e-01  3.08188677e-06  5.95662144e+02 -9.07441016e-05 -3.08188677e-10  5.95662144e+02  9.99092559e-01 -3.08188677e-09  5.95662144e+02  9.08348457e-01  3.08496866e-06 
 6.30957344e+02  6.30957344e+02  0.00000000e+00  6.30957344e+02  9.07441016e-01  3.26450004e-06  6.30957344e+02 -9.07441016e-05 -3.26450004e-10  6.30957344e+02  9.99092559e-01 -3.26450004e-09  6.30957344e+02  9.08348457e-01  3.26776454e-06 
 6.68343918e+02  6.68343918e+02  0.00000000e+00  6.68343918e+02  9.07441016e-01  3.45793383e-06  6.68343918e+02 -9.07441016e-05 -3.45793383e-10  6.68343918e+02  9.99092559e-01 -3.45793383e-09  6.68343918e+02  9.08348457e-01  3.46139177e-06 
 7.07945784e+02  7.07945784e+02  0.00000000e+00  7.07945784e+02  9.07441016e-01  3.66282929e-06  7.07945784e+02 -9.07441016e-05 -3.66282929e-10  7.07945784e+02  9.99092559e-01 -3.66282929e-09  7.07945784e+02  9.08348457e-01  3.66649212e-06 
 7.49894209e+02  7.49894209e+02  0.00000000e+00  7.49894209e+02  9.07441017e-01  3.87986557e-06  7.49894209e+02 -9.07441017e-05 -3.87986557e-10  7.49894209e+02  9.99092559e-01 -3.87986557e-09  7.49894209e+02  9.08348458e-01  3.88374544e-06 
