 5.30884444e+02  5.30884444e+02  0.00000000e+00  5.30884444e+02  9.99999972e-01 -1.83460489e-04  5.30884444e+02 -4.28371401e-11 -3.33564528e-07  5.30884444e+02  9.99999981e-01 -1.33425811e-04 
 5.62341325e+02  5.62341325e+02  0.00000000e+00  5.62341325e+02  9.99999968e-01 -1.94331206e-04  5.62341325e+02 -4.80640597e-11 -3.53329468e-07  5.62341325e+02  9.99999978e-01 -1.41331787e-04 
 5.95662144e+02  5.95662144e+02  0.00000000e+00  5.95662144e+02  9.99999965e-01 -2.05846054e-04  5.95662144e+02 -5.39287608e-11 -3.74265554e-07  5.95662144e+02  9.99999976e-01 -1.49706221e-04 
 6.30957344e+02  6.30957344e+02  0.00000000e+00  6.30957344e+02  9.99999960e-01 -2.18043198e-04  6.30957344e+02 -6.05090648e-11 -3.96442181e-07  6.30957344e+02  9.99999973e-01 -1.58576872e-04 
 6.68343918e+02  6.68343918e+02  0.00000000e+00  6.68343918e+02  9.99999955e-01 -2.30963069e-04  6.68343918e+02 -6.78922890e-11 -4.19932856e-07  6.68343918e+02  9.99999969e-01 -1.67973142e-04 
 7.07945784e+02  7.07945784e+02  0.00000000e+00  7.07945784e+02  9.99999950e-01 -2.44648490e-04  7.07945784e+02 -7.61764003e-11 -4.44815440e-07  7.07945784e+02  9.99999966e-01 -1.77926175e-04 
 7.49894209e+02  7.49894209e+02  0.00000000e+00  7.49894209e+02  9.99999944e-01 -2.59144823e-04  7.49894209e+02 -8.54713279e-11 -4.71172410e-07  7.49894209e+02  9.99999961e-01 -1.88468963e-04 
 7.94328235e+02  7.94328235e+02  0.00000000e+00  7.94328235e+02  9.99999937e-01 -2.74500118e-04  7.94328235e+02 -9.59004091e-11 -4.99091128e-07  7.94328235e+02  9.99999957e-01 -1.99636450e-04 
 8.41395142e+02  8.41395142e+02  0.00000000e+00  8.41395142e+02  9.99999929e-01 -2.90765271e-04  8.41395142e+02 -1.07602028e-10 -5.28664134e-07  8.41395142e+02  9.99999951e-01 -2.11465652e-04 
 8.91250938e+02  8.91250938e+02  0.00000000e+00  8.91250938e+02  9.99999921e-01 -3.07994194e-04  8.91250938e+02 -1.20731458e-10 -5.59989450e-07  8.91250938e+02  9.99999945e-01 -2.23995778e-04 
 9.44060876e+02  9.44060876e+02  0.00000000e+00  9.44060876e+02  9.99999911e-01 -3.26243995e-04  9.44060876e+02 -1.35462920e-10 -5.93170907e-07  9.44060876e+02  9.99999939e-01 -2.37268361e-04 
 1.00000000e+03  1.00000000e+03  0.00000000e+00  1.00000000e+03  9.99999900e-01 -3.45575164e-04  1.00000000e+03 -1.51991902e-10 -6.28318489e-07  1.00000000e+03  9.99999931e-01 -2.51327393e-04 
 1.05925373e+03  1.05925373e+03  0.00000000e+00  1.05925373e+03  9.99999888e-01 -3.66051776e-04  1.05925373e+03 -1.70537716e-10 -6.65548694e-07  1.05925373e+03  9.99999923e-01 -2.66219475e-04 
 1.12201845e+03  1.12201845e+03  0.00000000e+00  1.12201845e+03  9.99999874e-01 -3.87741703e-04  1.12201845e+03 -1.91346456e-10 -7.04984927e-07  1.12201845e+03  9.99999914e-01 -2.81993967e-04 
 1.18850223e+03  1.18850223e+03  0.00000000e+00  1.18850223e+03  9.99999859e-01 -4.10716838e-04  1.18850223e+03 -2.14694247e-10 -7.46757902e-07  1.18850223e+03  9.99999903e-01 -2.98703157e-04 
 1.25892541e+03  1.25892541e+03  0.00000000e+00  1.25892541e+03  9.99999842e-01 -4.35053335e-04  1.25892541e+03 -2.40890910e-10 -7.91006081e-07  1.25892541e+03  9.99999891e-01 -3.16402428e-04 
 1.33352143e+03  1.33352143e+03  0.00000000e+00  1.33352143e+03  9.99999822e-01 -4.60831858e-04  1.33352143e+03 -2.70284038e-10 -8.37876127e-07  1.33352143e+03  9.99999878e-01 -3.35150445e-04 
 1.41253754e+03  1.41253754e+03  0.00000000e+00  1.41253754e+03  9.99999801e-01 -4.88137854e-04  1.41253754e+03 -3.03263678e-10 -8.87523396e-07  1.41253754e+03  9.99999863e-01 -3.55009352e-04 
 1.49623566e+03  1.49623566e+03  0.00000000e+00  1.49623566e+03  9.99999776e-01 -5.17061830e-04  1.49623566e+03 -3.40267441e-10 -9.40112448e-07  1.49623566e+03  9.99999846e-01 -3.76044971e-04 
 1.58489319e+03  1.58489319e+03  0.00000000e+00  1.58489319e+03  9.99999749e-01 -5.47699657e-04  1.58489319e+03 -3.81786332e-10 -9.95817594e-07  1.58489319e+03  9.99999827e-01 -3.98327028e-04 
 1.67880402e+03  1.67880402e+03  0.00000000e+00  1.67880402e+03  9.99999718e-01 -5.80152887e-04  1.67880402e+03 -4.28371300e-10 -1.05482347e-06  1.67880402e+03  9.99999806e-01 -4.21929379e-04 
 1.77827941e+03  1.77827941e+03  0.00000000e+00  1.77827941e+03  9.99999684e-01 -6.14529090e-04  1.77827941e+03 -4.80640496e-10 -1.11732567e-06  1.77827941e+03  9.99999783e-01 -4.46930254e-04 
 1.88364909e+03  1.88364909e+03  0.00000000e+00  1.88364909e+03  9.99999646e-01 -6.50942207e-04  1.88364909e+03 -5.39287493e-10 -1.18353135e-06  1.88364909e+03  9.99999756e-01 -4.73412523e-04 
 1.99526231e+03  1.99526231e+03  0.00000000e+00  1.99526231e+03  9.99999602e-01 -6.89512933e-04  1.99526231e+03 -6.05090499e-10 -1.25365995e-06  1.99526231e+03  9.99999727e-01 -5.01463962e-04 
 2.11348904e+03  2.11348904e+03  0.00000000e+00  2.11348904e+03  9.99999554e-01 -7.30369114e-04  2.11348904e+03 -6.78922675e-10 -1.32794393e-06  2.11348904e+03  9.99999693e-01 -5.31177550e-04 
 2.23872114e+03  2.23872114e+03  0.00000000e+00  2.23872114e+03  9.99999499e-01 -7.73646171e-04  2.23872114e+03 -7.61763737e-10 -1.40662950e-06  2.23872114e+03  9.99999656e-01 -5.62651775e-04 
 2.37137371e+03  2.37137371e+03  0.00000000e+00  2.37137371e+03  9.99999438e-01 -8.19487547e-04  2.37137371e+03 -8.54712936e-10 -1.48997748e-06  2.37137371e+03  9.99999614e-01 -5.95990960e-04 
 2.51188643e+03  2.51188643e+03  0.00000000e+00  2.51188643e+03  9.99999370e-01 -8.68045189e-04  2.51188643e+03 -9.59003630e-10 -1.57826412e-06  2.51188643e+03  9.99999567e-01 -6.31305612e-04 
 2.66072506e+03  2.66072506e+03  0.00000000e+00  2.66072506e+03  9.99999293e-01 -9.19480042e-04  2.66072506e+03 -1.07601971e-09 -1.67178207e-06  2.66072506e+03  9.99999514e-01 -6.68712782e-04 
 2.81838293e+03  2.81838293e+03  0.00000000e+00  2.81838293e+03  9.99999207e-01 -9.73962591e-04  2.81838293e+03 -1.20731389e-09 -1.77084128e-06  2.81838293e+03  9.99999454e-01 -7.08336458e-04 
 2.98538262e+03  2.98538262e+03  0.00000000e+00  2.98538262e+03  9.99999110e-01 -1.03167342e-03  2.98538262e+03 -1.35462837e-09 -1.87577010e-06  2.98538262e+03  9.99999388e-01 -7.50307976e-04 
 3.16227766e+03  3.16227766e+03  0.00000000e+00  3.16227766e+03  9.99999001e-01 -1.09280382e-03  3.16227766e+03 -1.51991789e-09 -1.98691632e-06  3.16227766e+03  9.99999313e-01 -7.94766453e-04 
 3.34965439e+03  3.34965439e+03  0.00000000e+00  3.34965439e+03  9.99998879e-01 -1.15755640e-03  3.34965439e+03 -1.70537576e-09 -2.10464834e-06  3.34965439e+03  9.99999229e-01 -8.41859247e-04 
 3.54813389e+03  3.54813389e+03  0.00000000e+00  3.54813389e+03  9.99998743e-01 -1.22614579e-03  3.54813389e+03 -1.91346287e-09 -2.22935639e-06  3.54813389e+03  9.99999135e-01 -8.91742450e-04 
 3.75837404e+03  3.75837404e+03  0.00000000e+00  3.75837404e+03  9.99998589e-01 -1.29879933e-03  3.75837404e+03 -2.14694040e-09 -2.36145382e-06  3.75837404e+03  9.99999030e-01 -9.44581401e-04 
 3.98107171e+03  3.98107171e+03  0.00000000e+00  3.98107171e+03  9.99998417e-01 -1.37575784e-03  3.98107171e+03 -2.40890642e-09 -2.50137846e-06  3.98107171e+03  9.99998911e-01 -1.00055124e-03 
 4.21696503e+03  4.21696503e+03  0.00000000e+00  4.21696503e+03  9.99998224e-01 -1.45727639e-03  4.21696503e+03 -2.70283705e-09 -2.64959411e-06  4.21696503e+03  9.99998778e-01 -1.05983747e-03 
 4.46683592e+03  4.46683592e+03  0.00000000e+00  4.46683592e+03  9.99998007e-01 -1.54362517e-03  4.46683592e+03 -3.03263253e-09 -2.80659202e-06  4.46683592e+03  9.99998629e-01 -1.12263660e-03 
 4.73151259e+03  4.73151259e+03  0.00000000e+00  4.73151259e+03  9.99997764e-01 -1.63509039e-03  4.73151259e+03 -3.40266903e-09 -2.97289257e-06  4.73151259e+03  9.99998462e-01 -1.18915678e-03 
 5.01187234e+03  5.01187234e+03  0.00000000e+00  5.01187234e+03  9.99997491e-01 -1.73197520e-03  5.01187234e+03 -3.81785663e-09 -3.14904695e-06  5.01187234e+03  9.99998275e-01 -1.25961848e-03 
 5.30884444e+03  5.30884444e+03  0.00000000e+00  5.30884444e+03  9.99997185e-01 -1.83460072e-03  5.30884444e+03 -4.28370457e-09 -3.33563902e-06  5.30884444e+03  9.99998064e-01 -1.33425526e-03 
 5.62341325e+03  5.62341325e+03  0.00000000e+00  5.62341325e+03  9.99996842e-01 -1.94330710e-03  5.62341325e+03 -4.80639428e-09 -3.53328725e-06  5.62341325e+03  9.99997828e-01 -1.41331448e-03 
 5.95662144e+03  5.95662144e+03  0.00000000e+00  5.95662144e+03  9.99996456e-01 -2.05845464e-03  5.95662144e+03 -5.39286146e-09 -3.74264671e-06  5.95662144e+03  9.99997563e-01 -1.49705818e-03 
 6.30957344e+03  6.30957344e+03  0.00000000e+00  6.30957344e+03  9.99996024e-01 -2.18042497e-03  6.30957344e+03 -6.05088805e-09 -3.96441131e-06  6.30957344e+03  9.99997265e-01 -1.58576393e-03 
