 6.22800000e-07  6.22800000e-07  6.22800000e-07 -6.97265196e-01  6.22800000e-07 -1.76234953e-01  6.22800000e-07  5.21030243e-04 
 6.32800000e-07  6.32800000e-07  6.32800000e-07 -7.40898379e-01  6.32800000e-07 -2.27915371e-01  6.32800000e-07  5.12983008e-04 
 6.42800000e-07  6.42800000e-07  6.42800000e-07 -7.81607575e-01  6.42800000e-07 -2.78685234e-01  6.42800000e-07  5.02922341e-04 
 6.52800000e-07  6.52800000e-07  6.52800000e-07 -8.19232123e-01  6.52800000e-07 -3.28345212e-01  6.52800000e-07  4.90886910e-04 
 6.62800000e-07  6.62800000e-07  6.62800000e-07 -8.53623536e-01  6.62800000e-07 -3.76700259e-01  6.62800000e-07  4.76923277e-04 
 6.72800000e-07  6.72800000e-07  6.72800000e-07 -8.84646086e-01  6.72800000e-07 -4.23560384e-01  6.72800000e-07  4.61085703e-04 
 6.82800000e-07  6.82800000e-07  6.82800000e-07 -9.12177343e-01  6.82800000e-07 -4.68741416e-01  6.82800000e-07  4.43435928e-04 
 6.92800000e-07  6.92800000e-07  6.92800000e-07 -9.36108653e-01  6.92800000e-07 -5.12065738e-01  6.92800000e-07  4.24042915e-04 
 7.02800000e-07  7.02800000e-07  7.02800000e-07 -9.56345569e-01  7.02800000e-07 -5.53362995e-01  7.02800000e-07  4.02982574e-04 
 7.12800000e-07  7.12800000e-07  7.12800000e-07 -9.72808227e-01  7.12800000e-07 -5.92470775e-01  7.12800000e-07  3.80337452e-04 
 7.22800000e-07  7.22800000e-07  7.22800000e-07 -9.85431655e-01  7.22800000e-07 -6.29235252e-01  7.22800000e-07  3.56196403e-04 
 7.32800000e-07  7.32800000e-07  7.32800000e-07 -9.94166034e-01  7.32800000e-07 -6.63511805e-01  7.32800000e-07  3.30654229e-04 
 7.42800000e-07  7.42800000e-07  7.42800000e-07 -9.98976894e-01  7.42800000e-07 -6.95165588e-01  7.42800000e-07  3.03811306e-04 
