 1.88364909e+03  1.88364909e+03  0.00000000e+00  1.88364909e+03  9.99999650e-01 -5.91765607e-04  1.88364909e+03 -7.00373313e-10 -1.18353121e-06  1.88364909e+03  9.99999650e-01 -5.91765607e-04 
 1.99526231e+03  1.99526231e+03  0.00000000e+00  1.99526231e+03  9.99999607e-01 -6.26829897e-04  1.99526231e+03 -7.85831748e-10 -1.25365979e-06  1.99526231e+03  9.99999607e-01 -6.26829897e-04 
 2.11348904e+03  2.11348904e+03  0.00000000e+00  2.11348904e+03  9.99999559e-01 -6.63971871e-04  2.11348904e+03 -8.81717681e-10 -1.32794374e-06  2.11348904e+03  9.99999559e-01 -6.63971871e-04 
 2.23872114e+03  2.23872114e+03  0.00000000e+00  2.23872114e+03  9.99999505e-01 -7.03314640e-04  2.23872114e+03 -9.89303456e-10 -1.40662928e-06  2.23872114e+03  9.99999505e-01 -7.03314640e-04 
 2.37137371e+03  2.37137371e+03  0.00000000e+00  2.37137371e+03  9.99999445e-01 -7.44988608e-04  2.37137371e+03 -1.11001667e-09 -1.48997722e-06  2.37137371e+03  9.99999445e-01 -7.44988608e-04 
 2.51188643e+03  2.51188643e+03  0.00000000e+00  2.51188643e+03  9.99999377e-01 -7.89131905e-04  2.51188643e+03 -1.24545910e-09 -1.57826381e-06  2.51188643e+03  9.99999377e-01 -7.89131905e-04 
 2.66072506e+03  2.66072506e+03  0.00000000e+00  2.66072506e+03  9.99999301e-01 -8.35890846e-04  2.66072506e+03 -1.39742799e-09 -1.67178169e-06  2.66072506e+03  9.99999301e-01 -8.35890846e-04 
 2.81838293e+03  2.81838293e+03  0.00000000e+00  2.81838293e+03  9.99999216e-01 -8.85420417e-04  2.81838293e+03 -1.56793986e-09 -1.77084083e-06  2.81838293e+03  9.99999216e-01 -8.85420417e-04 
 2.98538262e+03  2.98538262e+03  0.00000000e+00  2.98538262e+03  9.99999120e-01 -9.37884785e-04  2.98538262e+03 -1.75925729e-09 -1.87576957e-06  2.98538262e+03  9.99999120e-01 -9.37884785e-04 
 3.16227766e+03  3.16227766e+03  0.00000000e+00  3.16227766e+03  9.99999013e-01 -9.93457846e-04  3.16227766e+03 -1.97391893e-09 -1.98691569e-06  3.16227766e+03  9.99999013e-01 -9.93457846e-04 
 3.34965439e+03  3.34965439e+03  0.00000000e+00  3.34965439e+03  9.99998893e-01 -1.05232380e-03  3.34965439e+03 -2.21477320e-09 -2.10464760e-06  3.34965439e+03  9.99998893e-01 -1.05232380e-03 
 3.54813389e+03  3.54813389e+03  0.00000000e+00  3.54813389e+03  9.99998757e-01 -1.11467775e-03  3.54813389e+03 -2.48501607e-09 -2.22935550e-06  3.54813389e+03  9.99998757e-01 -1.11467775e-03 
 3.75837404e+03  3.75837404e+03  0.00000000e+00  3.75837404e+03  9.99998606e-01 -1.18072638e-03  3.75837404e+03 -2.78823347e-09 -2.36145276e-06  3.75837404e+03  9.99998606e-01 -1.18072638e-03 
 3.98107171e+03  3.98107171e+03  0.00000000e+00  3.98107171e+03  9.99998436e-01 -1.25068861e-03  3.98107171e+03 -3.12844887e-09 -2.50137721e-06  3.98107171e+03  9.99998436e-01 -1.25068861e-03 
 4.21696503e+03  4.21696503e+03  0.00000000e+00  4.21696503e+03  9.99998245e-01 -1.32479631e-03  4.21696503e+03 -3.51017670e-09 -2.64959262e-06  4.21696503e+03  9.99998245e-01 -1.32479631e-03 
 4.46683592e+03  4.46683592e+03  0.00000000e+00  4.46683592e+03  9.99998031e-01 -1.40329513e-03  4.46683592e+03 -3.93848219e-09 -2.80659026e-06  4.46683592e+03  9.99998031e-01 -1.40329513e-03 
